Region,Province,Municipality,Location,Day,Month,Year,Type,Longitude,Latitude,Number_of_events,Group_ID,Extreme_event,Cluster_15,Cluster_30,Cluster_90,None
Sardegna,Sassari,Loiri Porto San Paolo,Lu mulinu - Lungo la SP,18,3,1996,Fall,9.48073,40.83155,1,1132,True,True,True,True,False
Sardegna,Nuoro,Aritzo,Aritzo - Piazza sottostante via Kennedy,25,9,1975,Sliding,9.19573,39.9582,1,1133,False,False,False,False,True
Sardegna,Nuoro,Baunei,Baunei - Lungo la SS n. 125 Orientale Sarda per Dorgali,7,4,1991,Fall,9.64238,40.0508,1,1134,True,False,False,False,False
Sardegna,Nuoro,Bolotana,Sos Cuccuros - Lungo la SP Bolotana-Campeda,17,3,1996,Fall,8.95687,40.34253,1,1135,True,True,True,True,False
Sardegna,Nuoro,Gairo,Gairo - Lungo la SS n. 198 Gairo-Lanusei al km 69+501,3,2,1991,Fall,9.48246,39.85699,1,1136,True,False,False,False,False
Sardegna,Nuoro,Jerzu,Jerzu - Zone periferiche della circonvallazione,13,10,1986,Debris flow,9.52159,39.78901,1,1137,True,False,False,False,False
Sardegna,Nuoro,Nuoro,Monte Ortobene,20,8,1997,Fall,9.35629,40.31057,1,1138,False,False,False,False,True
Sardegna,Nuoro,Urzulei,Passo di Silana - Lungo la SS n. 125 Orientale Sarda,24,3,1995,Fall,9.50939,40.15792,1,1139,False,False,False,False,True
Sardegna,Cagliari,Arbus,Cuccureddu - Molifà (tra le due località),28,7,1991,Fall,8.60674,39.53435,1,1140,False,False,False,False,True
Sardegna,Cagliari,Buggerru,Masua - Buggerru (tra le due località  lungo  la SP n. 85),18,6,2000,Fall,8.40071,39.37059,1,1142,False,False,False,False,True
Sardegna,Cagliari,Gonnesa,Miniera San Giovanni - Gonnesa (tra le due località lungo la SS n. 126),11,3,2001,Fall,8.47302,39.27547,1,1146,False,False,False,True,False
Sardegna,Cagliari,Iglesias,Monteponi - Lungo la SS n. 126,29,12,2000,Fall,8.52154,39.31003,2,1145,True,False,False,False,False
Sardegna,Cagliari,Iglesias,Monteponi - Lungo la SS n. 126,24,3,1996,Fall,8.52154,39.31003,1,1149,False,True,True,True,False
Sardegna,Cagliari,Iglesias,San Benedetto,26,11,1996,Flow,8.5292,39.36191,1,1150,True,True,False,True,False
Sardegna,Cagliari,Iglesias,Iglesias - Lungo la SS per Fluminimaggiore all'altezza del bivio per San Benedetto,16,9,1999,Fall,8.52099,39.34678,1,1151,True,False,False,False,False
Sardegna,Cagliari,Portoscuso,Portoscuso - Gonnesa (tra le due località lungo la strada Panoramica),3,10,2000,Fall,8.41364,39.22833,1,1152,True,False,False,False,False
Sardegna,Cagliari,Portoscuso,Portoscuso - Lungo la strada per Gonnesa,7,9,2000,Fall,8.38731,39.2094,1,1153,False,False,False,False,True
Sardegna,Oristano,Bauladu,Bauladu - Lungo la SS n. 131 al km 110,6,11,2000,Fall,8.67802,40.03658,1,1155,True,True,False,False,False
Sardegna,Oristano,Cuglieri,Cuglieri - Rione Fidine,20,1,1977,Sliding,8.56975,40.18979,1,1156,False,False,True,True,False
Sardegna,Oristano,Cuglieri,Cuglieri - Rione Fidine,24,2,1983,Sliding,8.56975,40.18979,1,1157,False,True,False,False,False
